sample_ID,compound_seen,strain_seen,time_seen,plate_seen,source_seen,instrument_seen,time_distance,expert_disagreement,compound_log1p_count,strain_log1p_count,plate_log1p_count,A,B,C,n_obs_proteins,axis,fold_id,field_col,gate_value
B1-1587,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2457791599604425,5.525452939131784,7.212294468500341,0.0,0.128614085476239,-0.0147650635431164,0.0191438210814276,3622,plate,0,Yeast_cell_plate,0.6493105
B1-1588,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2517755110891524,5.529429087511423,7.212294468500341,0.0,0.1121590652469082,-0.0196557507098757,0.0249155405111315,3622,plate,0,Yeast_cell_plate,0.64950633
B1-1589,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2766042539931767,5.525452939131784,7.226209010100671,0.0,0.2240407131983144,-0.0300607164603713,0.0349032612057803,3590,plate,0,Yeast_cell_plate,0.6498676
B1-1590,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2681602138030349,5.529429087511423,7.226209010100671,0.0,0.098746399774433,-0.016592559523395,0.030327349453214,3515,plate,0,Yeast_cell_plate,0.64979744
B1-1593,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2275651289660307,5.525452939131784,7.245655067594535,0.0,0.1145033767035346,-0.0145781173676657,0.0221635851689718,3785,plate,0,Yeast_cell_plate,0.6482438
B1-1594,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2344296096114179,5.529429087511423,7.245655067594535,0.0,0.1179600174837795,-0.0216248545532925,0.0257196490859218,3807,plate,0,Yeast_cell_plate,0.64882374
B1-1595,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.234859257904754,5.525452939131784,7.16703787691222,0.0,0.1343674491618456,-0.0152185976612142,0.0233420615353122,3858,plate,0,Yeast_cell_plate,0.648608
B1-1596,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.241838351905125,5.529429087511423,7.16703787691222,0.0,0.118210408538504,-0.0230907739995857,0.0295753239110942,3851,plate,0,Yeast_cell_plate,0.64906603
B1-1599,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2531857118415729,5.537334267018537,7.212294468500341,0.0,0.1108977587088634,-0.0208461868104118,0.023469441680054,3704,plate,0,Yeast_cell_plate,0.6495534
B1-1601,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2947649493409429,5.537334267018537,7.226209010100671,0.0,0.1690356976301673,-0.039243872343963,0.0435243743154468,3541,plate,0,Yeast_cell_plate,0.64995015
B1-1605,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.247186270116066,5.537334267018537,7.245655067594535,0.0,0.1296418073728379,-0.027317852273247,0.0308516834466478,3750,plate,0,Yeast_cell_plate,0.6494296
B1-1607,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2836711012106386,5.537334267018537,7.16703787691222,0.0,0.1500606880106028,-0.040249912811339,0.0419866060947737,3897,plate,0,Yeast_cell_plate,0.6498991
B1-1611,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2424934790628675,5.521460917862246,7.212294468500341,0.0,0.0879672089863616,-0.0164090884814194,0.0182077818354038,3664,plate,0,Yeast_cell_plate,0.64916515
B1-1612,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2324970472494609,5.513428746164983,7.212294468500341,0.0,0.1016965100516492,-0.0135775191809954,0.019295382780382,3672,plate,0,Yeast_cell_plate,0.6485077
B1-1613,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2565459202230984,5.521460917862246,7.226209010100671,0.0,0.1585359125372537,-0.0212234508092508,0.0265905390583786,3548,plate,0,Yeast_cell_plate,0.6496187
B1-1614,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2459089782032411,5.513428746164983,7.226209010100671,0.0,0.1292055802473479,-0.0115417279187886,0.0245110898131302,3606,plate,0,Yeast_cell_plate,0.64931005
B1-1617,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2181680749407951,5.521460917862246,7.245655067594535,0.0,0.1300193501905108,-0.0167366360146516,0.0209949184801985,3759,plate,0,Yeast_cell_plate,0.6469413
B1-1618,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2070551085918445,5.513428746164983,7.245655067594535,0.0,0.1303850606575244,-0.0181291234921676,0.0179060233864032,3782,plate,0,Yeast_cell_plate,0.64404273
B1-1619,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2253276810974174,5.521460917862246,7.16703787691222,0.0,0.123462976704533,-0.0083693707891976,0.0203871437138776,3864,plate,0,Yeast_cell_plate,0.6475772
B1-1620,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2299968179349604,5.513428746164983,7.16703787691222,0.0,0.1121184776691918,-0.0141400779090561,0.0256568389094339,3884,plate,0,Yeast_cell_plate,0.64809364
B1-1624,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2403165575540826,6.226536669287466,7.212294468500341,0.0,0.1053447093088597,-0.0169058318126295,0.0191238033834967,3720,plate,0,Yeast_cell_plate,0.64990413
B1-1626,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2680005848352828,6.226536669287466,7.226209010100671,0.0,0.1127583693540236,-0.0207898511738614,0.0320547981831933,3525,plate,0,Yeast_cell_plate,0.64997745
B1-1630,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2367586379904377,6.226536669287466,7.245655067594535,0.0,0.1306864822599721,-0.0243373451182938,0.0281511127507115,3787,plate,0,Yeast_cell_plate,0.6498933
B1-1632,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2253556565139361,6.226536669287466,7.16703787691222,0.0,0.1278858718915123,-0.0192728885718453,0.0201526604809462,3888,plate,0,Yeast_cell_plate,0.6497699
B1-1827,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2019289679066034,5.869296913133774,7.212294468500341,0.0,0.0887008384162727,-0.0139174562065442,0.0166687950367184,3623,plate,0,Yeast_cell_plate,0.64746255
B1-1829,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2367384491581028,5.869296913133774,7.226209010100671,0.0,0.0843542784867407,-0.0219294730058541,0.0231516251217394,3500,plate,0,Yeast_cell_plate,0.64964575
B1-1833,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2188404556372196,5.869296913133774,7.245655067594535,0.0,0.0894786440591935,-0.0205782909419085,0.0234996904409517,3751,plate,0,Yeast_cell_plate,0.64910346
B1-1835,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2207170803408069,5.869296913133774,7.16703787691222,0.0,0.0909632598665193,-0.0234496965549564,0.0258444552329624,3810,plate,0,Yeast_cell_plate,0.64903206
B1-1839,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1930998180920318,6.226536669287466,7.212294468500341,0.0,0.0794366060485672,-0.0122705887503154,0.0150065826127912,3627,plate,0,Yeast_cell_plate,0.64879
B1-1841,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2403764011121368,6.226536669287466,7.226209010100671,0.0,0.107184040775122,-0.0194353358060896,0.02422926605725,3559,plate,0,Yeast_cell_plate,0.64990735
B1-1842,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2519354054171427,5.517452896464707,7.226209010100671,0.0,0.1090051390029945,-0.0257112144709461,0.0291354746889119,3409,plate,0,Yeast_cell_plate,0.649507
B1-1845,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2199557468282177,6.226536669287466,7.245655067594535,0.0,0.070476422889784,-0.0165925550396629,0.0255885953715997,3748,plate,0,Yeast_cell_plate,0.64974463
B1-1846,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2398016108524889,5.517452896464707,7.245655067594535,0.0,0.0877889099066653,-0.0291537686188828,0.0339188734030306,3686,plate,0,Yeast_cell_plate,0.6490911
B1-1847,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2167448217622357,6.226536669287466,7.16703787691222,0.0,0.1154119059278478,-0.0198138202663354,0.0256820928929085,3845,plate,0,Yeast_cell_plate,0.64963704
B1-1848,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2672513318046038,5.517452896464707,7.16703787691222,0.0,0.1217079337998953,-0.017882123064798,0.0476049267257274,3842,plate,0,Yeast_cell_plate,0.6497483
B1-1864,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1992097320298304,5.828945617610208,7.212294468500341,0.0,0.0733831999125841,-0.0132983462389433,0.0154757227848921,3623,plate,0,Yeast_cell_plate,0.6465912
B1-1866,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.234527652739776,5.828945617610208,7.226209010100671,0.0,0.0845460106315543,-0.0171727780765516,0.0215123832292029,3488,plate,0,Yeast_cell_plate,0.6495454
B1-1870,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2151472321287839,5.828945617610208,7.245655067594535,0.0,0.1024120722899513,-0.0059618413645787,0.0238231225279624,3716,plate,0,Yeast_cell_plate,0.6487336
B1-1872,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2206366005387394,5.828945617610208,7.16703787691222,0.0,0.1129356960846675,-0.0241212703856849,0.027101386742567,3814,plate,0,Yeast_cell_plate,0.6488857
B1-1875,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2152875219896943,5.525452939131784,7.212294468500341,0.0,0.0903683943588981,-0.0113680504882107,0.0218684059353589,3637,plate,0,Yeast_cell_plate,0.64615095
B1-1876,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2238370161687654,5.529429087511423,7.212294468500341,0.0,0.1057645755211646,-0.0018993993924755,0.0244160691989499,3618,plate,0,Yeast_cell_plate,0.6476842
B1-1878,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2437912378780365,5.529429087511423,7.226209010100671,0.0,0.0752064847966105,-0.0119634470829236,0.0169613678796081,3472,plate,0,Yeast_cell_plate,0.6492655
B1-1881,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2287209944862242,5.525452939131784,7.245655067594535,0.0,0.0769363454092907,-0.017581208350415,0.0287658023867414,3723,plate,0,Yeast_cell_plate,0.6483556
B1-1882,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2508515777651437,5.529429087511423,7.245655067594535,0.0,0.0887577165024197,-0.016663947397258,0.0369231106755133,3692,plate,0,Yeast_cell_plate,0.64951897
B1-1883,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2473371747666838,5.525452939131784,7.16703787691222,0.0,0.0904579007500907,-0.0216514949445875,0.037685166334033,3843,plate,0,Yeast_cell_plate,0.64929795
B1-1884,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.259481014635515,5.529429087511423,7.16703787691222,0.0,0.1128218363517366,-0.016172780351806,0.0392093742189825,3719,plate,0,Yeast_cell_plate,0.6496363
B1-1887,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2107082043625667,5.537334267018537,7.212294468500341,0.0,0.083003621111526,-0.013337578287911,0.0199546275175292,3649,plate,0,Yeast_cell_plate,0.645187
B1-1889,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2486842782110064,5.537334267018537,7.226209010100671,0.0,0.0819795128177495,-0.0208461336789626,0.0257985892400431,3463,plate,0,Yeast_cell_plate,0.64945
B1-1893,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2292540149723065,5.537334267018537,7.245655067594535,0.0,0.0617301803963539,-0.0140508722563866,0.0286514626006805,3743,plate,0,Yeast_cell_plate,0.6484673
B1-1895,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2298075255351503,5.537334267018537,7.16703787691222,0.0,0.1073196415543373,-0.0231538349506663,0.0294345927040072,3832,plate,0,Yeast_cell_plate,0.6482221
B1-1899,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2045110379022995,5.521460917862246,7.212294468500341,0.0,0.0921999039014092,-0.0164491972100665,0.017549638913749,3632,plate,0,Yeast_cell_plate,0.6427876
B1-1900,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.212957307107624,5.513428746164983,7.212294468500341,0.0,0.093828537606782,-0.0142719160757479,0.0200296305995079,3604,plate,0,Yeast_cell_plate,0.64541084
B1-1901,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2430277945437239,5.521460917862246,7.226209010100671,0.0,0.0752701405819047,-0.0186760721328863,0.0229398907276512,3525,plate,0,Yeast_cell_plate,0.6492142
B1-1902,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2387633138464036,5.513428746164983,7.226209010100671,0.0,0.0761229111623058,-0.0172631761654779,0.017747682058865,3459,plate,0,Yeast_cell_plate,0.64898074
B1-1905,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2163475403064018,5.521460917862246,7.245655067594535,0.0,0.0769153166849237,-0.0182481745069314,0.022967048485229,3706,plate,0,Yeast_cell_plate,0.64660096
B1-1906,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2284773988579707,5.513428746164983,7.245655067594535,0.0,0.0928166268739451,-0.019199723314233,0.0259182177222677,3696,plate,0,Yeast_cell_plate,0.6482635
B1-1907,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2276382140761226,5.521460917862246,7.16703787691222,0.0,0.087429810348894,-0.0210236224075822,0.0300682907883848,3836,plate,0,Yeast_cell_plate,0.6478777
B1-1908,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2113979852917256,5.513428746164983,7.16703787691222,0.0,0.0990616838589016,-0.0173966610906808,0.0178608654927465,3716,plate,0,Yeast_cell_plate,0.64443284
B1-1912,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1930998180920318,6.226536669287466,7.212294468500341,0.0,0.0704016568692327,-0.0121436328470193,0.0151062210655269,3717,plate,0,Yeast_cell_plate,0.64879
B1-1914,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2403764011121368,6.226536669287466,7.226209010100671,0.0,0.0812284016803628,-0.0185387674125311,0.0243446192682353,3537,plate,0,Yeast_cell_plate,0.64990735
B1-1918,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2199557468282177,6.226536669287466,7.245655067594535,0.0,0.0774192656197216,-0.0139885851800063,0.0256434626844721,3746,plate,0,Yeast_cell_plate,0.64974463
B1-1920,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2167448217622357,6.226536669287466,7.16703787691222,0.0,0.1090166077826248,-0.0168884741181867,0.0256253204552652,3793,plate,0,Yeast_cell_plate,0.64963704
B2-1733,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.255652288129019,5.869296913133774,7.226209010100671,0.0,0.0966595534894542,-0.0174152544239283,0.0254553259168187,3641,plate,0,Yeast_cell_plate,0.649868
B2-1737,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1956014440491962,5.869296913133774,7.245655067594535,0.0,0.1016450620808203,-0.0096449069076389,0.0200225912329471,3780,plate,0,Yeast_cell_plate,0.646633
B2-1739,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1903818175923115,5.869296913133774,7.16703787691222,0.0,0.1359919587582188,-0.0097858021718974,0.0177452646579865,3886,plate,0,Yeast_cell_plate,0.64460313
B2-1743,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2185847466231739,6.226536669287466,7.212294468500341,0.0,0.1377090869916312,-0.0213100470978063,0.0205327961421705,3736,plate,0,Yeast_cell_plate,0.6497035
B2-1744,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2298276946075437,5.517452896464707,7.212294468500341,0.0,0.1337294413155339,-0.0172093317663557,0.0213349325355009,3691,plate,0,Yeast_cell_plate,0.6482878
B2-1745,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2627955507683622,6.226536669287466,7.226209010100671,0.0,0.1191189154662245,-0.022748124362994,0.0285220149887536,3594,plate,0,Yeast_cell_plate,0.64997053
B2-1746,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2593542648344764,5.517452896464707,7.226209010100671,0.0,0.0962062662698156,-0.012590968307475,0.0254519224846779,3616,plate,0,Yeast_cell_plate,0.6496668
B2-1749,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1991201423553177,6.226536669287466,7.245655067594535,0.0,0.097965444709721,-0.0126945291356358,0.0215976694706177,3777,plate,0,Yeast_cell_plate,0.64920425
B2-1750,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.220380387392051,5.517452896464707,7.245655067594535,0.0,0.1032609694392995,-0.0093424452576078,0.0283179927483286,3765,plate,0,Yeast_cell_plate,0.6472719
B2-1751,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1898059479772486,6.226536669287466,7.16703787691222,0.0,0.1178554541799799,-0.0102259791446334,0.0177430393039509,3908,plate,0,Yeast_cell_plate,0.6483762
B2-1752,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2193742311084965,5.517452896464707,7.16703787691222,0.0,0.1498866972723738,-0.0226948037044576,0.0266052052036898,3881,plate,0,Yeast_cell_plate,0.6465363
B2-1768,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2179728648071298,5.828945617610208,7.212294468500341,0.0,0.0943483426609212,-0.0061520100216792,0.0190866696577221,3699,plate,0,Yeast_cell_plate,0.648834
B2-1770,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2501366209874047,5.828945617610208,7.226209010100671,0.0,0.089019772316567,-0.0117077853375734,0.0204249093885827,3574,plate,0,Yeast_cell_plate,0.6498002
B2-1774,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2048633143407763,5.828945617610208,7.245655067594535,0.0,0.082361472323764,-0.010600601988646,0.0222389519409673,3775,plate,0,Yeast_cell_plate,0.6477182
B2-1776,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.201661738203227,5.828945617610208,7.16703787691222,0.0,0.1298919505810739,-0.0127809165251558,0.0208865534446688,3837,plate,0,Yeast_cell_plate,0.6467078
B2-1779,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2369102321274996,5.525452939131784,7.212294468500341,0.0,0.0981595508943033,-0.0095694132175055,0.0265640340339956,3721,plate,0,Yeast_cell_plate,0.6488798
B2-1780,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2528613194665085,5.529429087511423,7.212294468500341,0.0,0.1334259334958432,-0.0212964918582128,0.0313820008994284,3666,plate,0,Yeast_cell_plate,0.64953405
B2-1781,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2785034250493358,5.525452939131784,7.226209010100671,0.0,0.0713109660426344,-0.0138972023274817,0.0324657028772756,3583,plate,0,Yeast_cell_plate,0.64988
B2-1782,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2649491917574939,5.529429087511423,7.226209010100671,0.0,0.1031338167599898,-0.0116106545028606,0.0220232581951754,3548,plate,0,Yeast_cell_plate,0.6497606
B2-1785,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.222743209663561,5.525452939131784,7.245655067594535,0.0,0.1186849447309465,-0.0135932781503879,0.0293044364002589,3730,plate,0,Yeast_cell_plate,0.6476842
B2-1786,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2085866972128101,5.529429087511423,7.245655067594535,0.0,0.1041745425881087,-0.0098518475879377,0.0228757069001442,3786,plate,0,Yeast_cell_plate,0.6448277
B2-1787,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2146503295858598,5.525452939131784,7.16703787691222,0.0,0.1190242122713244,-0.0178755684523359,0.0259604425101199,3853,plate,0,Yeast_cell_plate,0.64556956
B2-1788,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2359219360254597,5.529429087511423,7.16703787691222,0.0,0.1170067160638995,-0.0019598975417016,0.0313463962743821,3785,plate,0,Yeast_cell_plate,0.6487054
B2-1791,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2192700385477275,5.537334267018537,7.212294468500341,0.0,0.1277396459413281,-0.0185926603235185,0.0195606623589123,3699,plate,0,Yeast_cell_plate,0.64706594
B2-1793,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2628973239726527,5.537334267018537,7.226209010100671,0.0,0.1271451363496456,-0.0188106640081524,0.0264003653938887,3548,plate,0,Yeast_cell_plate,0.64974016
B2-1797,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2221352564832764,5.537334267018537,7.245655067594535,0.0,0.0947350639510938,-0.0187266604349206,0.02972967409121,3804,plate,0,Yeast_cell_plate,0.6476971
B2-1799,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1924906539554962,5.537334267018537,7.16703787691222,0.0,0.0905512185978673,-0.0069164997536574,0.0174685058342995,3883,plate,0,Yeast_cell_plate,0.6358467
B2-1803,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.228050187790993,5.521460917862246,7.212294468500341,0.0,0.0944042702348248,-0.0138989665000741,0.0243323964805053,3683,plate,0,Yeast_cell_plate,0.648131
B2-1804,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2424663126640003,5.513428746164983,7.212294468500341,0.0,0.1598147343654643,-0.0233978853082302,0.0259626096127402,3657,plate,0,Yeast_cell_plate,0.64914155
B2-1805,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2809040099743451,5.521460917862246,7.226209010100671,0.0,0.0831501338036632,-0.0214747356004662,0.0336785287603333,3558,plate,0,Yeast_cell_plate,0.6498927
B2-1806,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2733177070203613,5.513428746164983,7.226209010100671,0.0,0.0944375614884018,-0.0176974151710169,0.0241456078695068,3555,plate,0,Yeast_cell_plate,0.649837
B2-1809,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2066811044044041,5.521460917862246,7.245655067594535,0.0,0.1172923945875157,-0.0136998782947512,0.021824252326084,3712,plate,0,Yeast_cell_plate,0.6440791
B2-1810,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2083172157286952,5.513428746164983,7.245655067594535,0.0,0.115909853993126,-0.0158144427066472,0.0241108188382707,3804,plate,0,Yeast_cell_plate,0.64445364
B2-1811,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1952797930009466,5.521460917862246,7.16703787691222,0.0,0.1076809575598582,-0.0111119521567748,0.0200293921910713,3878,plate,0,Yeast_cell_plate,0.6370125
B2-1812,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2282212648667881,5.513428746164983,7.16703787691222,0.0,0.1274853735551251,-0.0255041512066575,0.028491357318667,3762,plate,0,Yeast_cell_plate,0.6478907
B2-1816,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2185847466231739,6.226536669287466,7.212294468500341,0.0,0.1309099213067845,-0.0196528703740408,0.020047404287967,3668,plate,0,Yeast_cell_plate,0.6497035
B2-1818,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2627955507683622,6.226536669287466,7.226209010100671,0.0,0.1068926302406778,-0.0211263092727445,0.0284668387752523,3634,plate,0,Yeast_cell_plate,0.64997053
B2-1822,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1991201423553177,6.226536669287466,7.245655067594535,0.0,0.0916112143477973,-0.0162731051055672,0.0214434788122638,3798,plate,0,Yeast_cell_plate,0.64920425
B2-1824,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1898059479772486,6.226536669287466,7.16703787691222,0.0,0.1177734533415555,-0.0142689173767993,0.0177154183820894,3872,plate,0,Yeast_cell_plate,0.6483762
C1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.168609455727907,5.869296913133774,7.16703787691222,0.0,0.1097127980881106,-0.0011532286610417,0.0229285759986135,4030,plate,0,Yeast_cell_plate,0.6353717
C2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1663646597737977,5.153291594497779,7.16703787691222,0.0,0.109197200074777,-0.0074615822985943,0.0201136223870443,3934,plate,0,Yeast_cell_plate,0.5942122
C3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1653825618817736,4.060443010546419,7.16703787691222,0.0,0.1450536790453882,-0.008965206492784,0.0200612278131095,3913,plate,0,Yeast_cell_plate,0.54336905
C4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1871822314563963,4.442651256490317,7.16703787691222,0.0,0.1317846676068325,-0.0131619082448718,0.024783800152457,3870,plate,0,Yeast_cell_plate,0.53687984
C6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1553933384667939,4.406719247264253,7.16703787691222,0.0,0.115768820405256,-0.0110476305212872,0.0174045987137541,4037,plate,0,Yeast_cell_plate,0.57128084
C13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1613783293398095,5.828945617610208,7.16703787691222,0.0,0.1394337323944091,-0.0096791025408421,0.0194411285558347,3884,plate,0,Yeast_cell_plate,0.6302389
C14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1917186364737721,4.406719247264253,7.16703787691222,0.0,0.1290166454546769,-0.0214109356430575,0.0256591603315345,3852,plate,0,Yeast_cell_plate,0.53201026
C15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1960641342923229,4.442651256490317,7.16703787691222,0.0,0.116132647178343,-0.0111511437006797,0.0301726343733221,4048,plate,0,Yeast_cell_plate,0.5353035
C18,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1800401236841091,4.394449154672439,7.16703787691222,0.0,0.1212513223244479,-0.0179932834484271,0.0214984590584728,3814,plate,0,Yeast_cell_plate,0.53968716
C26,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2050491414586117,5.068904202220232,7.16703787691222,0.0,0.122908116303772,-0.0105087035710776,0.0322984358192065,3924,plate,0,Yeast_cell_plate,0.6186665
C28,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2355916938487014,4.430816798843313,7.16703787691222,0.0,0.1517257969611141,-0.0309854479365992,0.0362982794071362,3797,plate,0,Yeast_cell_plate,0.6034327
C30,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2327683997941248,4.394449154672439,7.16703787691222,0.0,0.1798419646753185,-0.0090472255554167,0.0424236178712304,3950,plate,0,Yeast_cell_plate,0.5919993
C37,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2247844060527591,4.356708826689592,7.16703787691222,0.0,0.1592557760235728,-0.0238455130692695,0.0386095384420031,3773,plate,0,Yeast_cell_plate,0.5660029
C38,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2053172657033056,4.418840607796598,7.16703787691222,0.0,0.1999461261870488,-0.02564860371047,0.0289624341950635,3454,plate,0,Yeast_cell_plate,0.5386536
C39,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1632953544542913,4.430816798843313,7.16703787691222,0.0,0.1108954542543513,-0.0095652757996322,0.0180622735684139,3967,plate,0,Yeast_cell_plate,0.56246024
C40,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.190036637343337,4.406719247264253,7.16703787691222,0.0,0.1144290446274678,0.0001288838305973,0.0270980168863597,3961,plate,0,Yeast_cell_plate,0.532617
C42,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2050491414586117,5.068904202220232,7.16703787691222,0.0,0.1101550037810166,-0.008470550521697,0.0334793017328979,3985,plate,0,Yeast_cell_plate,0.6186665
C50,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1989120504075192,4.430816798843313,7.16703787691222,0.0,0.151509637401528,0.0069661510173752,0.0264458476984705,3864,plate,0,Yeast_cell_plate,0.53503346
C51,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1788258506466348,4.442651256490317,7.16703787691222,0.0,0.1679024016128286,-0.0074298125980538,0.0209617524178828,3652,plate,0,Yeast_cell_plate,0.5437602
