entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_CP14,32,0.9755797548272431,0.9751694397317252,0.6801678688171244,0.5127242626304597,0.9438535628723078,plate,9,mask_compound
WAY_CP26,69,0.9895279851398372,0.9910653961859717,0.39414624053726544,0.2775453686971563,0.9776224976631472,plate,9,mask_compound
WAY_CP48,69,0.989811113077561,0.99434298885019,0.34785134589962907,0.2303008584530408,0.9767137764428707,plate,9,mask_compound
WAY_CP51,35,0.994155309804555,0.994939180222985,0.29936925724916574,0.20468591946360037,0.9877214627282402,plate,9,mask_compound
WAY_CP8,34,0.9844608218396576,0.9893991314268162,0.45110742086161437,0.31407359227440135,0.9667523488517679,plate,9,mask_compound
WAY_B-1_P3,39,0.9936747371865917,0.9938567253023723,0.3322287957152222,0.22485330248030314,0.9866908425202697,plate,10,mask_compound
WAY_B-2_P13,35,0.9946760920872219,0.9947241939179411,0.2959267335831033,0.20760306545037255,0.988727562168985,plate,10,mask_compound
WAY_B-2_P15,38,0.9948360942548192,0.9949471301173944,0.2961145964385066,0.20601303478931335,0.988708401593927,plate,10,mask_compound
WAY_B-2_P6,39,0.9924377616079989,0.9926621206991569,0.3570213694466746,0.24223531244301727,0.9837961891967287,plate,10,mask_compound
WAY_B-2_P8,36,0.9945798179077231,0.9952308993920223,0.29867042490593965,0.19779034137913218,0.988464246394704,plate,10,mask_compound
WAY_BP24,38,0.9892093480771341,0.9899533834791756,0.4071102506825297,0.28945865050327974,0.9766906009982516,plate,10,mask_compound
WAY_CP11,33,0.988541307732633,0.9928653922197774,0.402479179446261,0.27771591605546564,0.9747865275602933,plate,10,mask_compound
WAY_CP31,69,0.9892360209390667,0.9914458160053607,0.3911662866596515,0.27323631191166653,0.9772063864372097,plate,10,mask_compound
WAY_CP34,68,0.9879878907585076,0.9909423194568872,0.423648692750396,0.29120497579693505,0.9732897261978548,plate,10,mask_compound
WAY_CP50,33,0.994852474136609,0.9953631159401135,0.27790769616082767,0.1906519930494922,0.9893564022600201,plate,10,mask_compound
WAY_CP58,35,0.9934943226659326,0.9943310305743469,0.31160275865185716,0.21328558304029444,0.9863424218959805,plate,10,mask_compound
WAY_CP60,32,0.9912634336682449,0.9921753686283146,0.36317494395667943,0.25137665426490535,0.9820401334810032,plate,10,mask_compound
WAY_B-1_P4,39,0.992050675526898,0.9931945071847574,0.3705543579207477,0.2472279627381388,0.9834157016979216,plate,11,mask_compound
