entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_B-2_P21,39,0.9937999189598664,0.9938671116839292,0.3166906930571581,0.21913450726165,0.9870118966568184,plate,7,e1a__seed20260810
WAY_B-2_P23,40,0.994905806484519,0.995082728746814,0.2902497977978128,0.2000682778087952,0.9892195491544566,plate,7,e1a__seed20260810
WAY_BP17,38,0.9928769157873436,0.9934410567788754,0.3244930174524369,0.2187558710861143,0.984753985400424,plate,7,e1a__seed20260810
WAY_CP23,35,0.9845642418233432,0.9872745766613564,0.469367694995841,0.3399191105379565,0.9657560671115092,plate,7,e1a__seed20260810
WAY_CP32,66,0.991041501776922,0.9923120241680502,0.3691375931800716,0.2602688876747779,0.9808750726231102,plate,7,e1a__seed20260810
WAY_CP41,70,0.9901828780492818,0.9923172291413018,0.377123698427007,0.2603986369320956,0.9787417317561736,plate,7,e1a__seed20260810
WAY_CP66,34,0.9823509714048436,0.983309000387369,0.5230396531529766,0.3725377159968266,0.9629664288752317,plate,7,e1a__seed20260810
WAY_CP72,33,0.9857852585996352,0.9868630042773808,0.4739815104605449,0.331257099189879,0.9698786732655282,plate,7,e1a__seed20260810
WAY_B-1_P1,38,0.992098083840835,0.9936680600425392,0.3652369700244986,0.2291072296098341,0.9836315991834612,plate,8,e1a__seed20260810
WAY_B-1_P10,22,0.9933953300779478,0.994143544199928,0.333375157572202,0.2288423668533332,0.9862990425575792,plate,8,e1a__seed20260810
WAY_B-1_P2,35,0.9942181194711532,0.9944913199671934,0.3166905669793001,0.2127884214281488,0.9877865032895596,plate,8,e1a__seed20260810
WAY_B-1_P23,36,0.993194032299496,0.9932404386280876,0.3376011114404664,0.2253724929877332,0.9860968300996844,plate,8,e1a__seed20260810
WAY_B-1_P7,39,0.9934566504761032,0.9939444938326666,0.3344829948723142,0.2319567426141688,0.9862844250755742,plate,8,e1a__seed20260810
WAY_B-2_P11,38,0.992576567483122,0.992545202137234,0.3498635055133143,0.2326749279634201,0.9845176358125288,plate,8,e1a__seed20260810
WAY_BP21,38,0.990121223211249,0.9908682579832824,0.380807092996021,0.2755085818278585,0.9787366555341266,plate,8,e1a__seed20260810
WAY_CP25,69,0.9878294263100516,0.9907665308148556,0.4249583517658229,0.287512869845479,0.9736099427045584,plate,8,e1a__seed20260810
WAY_CP37,69,0.9920165439447448,0.993856149183242,0.3363212547755448,0.2329503236561911,0.9830855649429914,plate,8,e1a__seed20260810
WAY_CP4,35,0.9891375606665388,0.9936969905690451,0.3645398943858939,0.2497107155571528,0.9770434111481864,plate,8,e1a__seed20260810
WAY_CP69,34,0.990882939720208,0.9912814106683718,0.3734546961590979,0.2578625590511286,0.9810898494823422,plate,8,e1a__seed20260810
WAY_CP9,33,0.9749927866663908,0.9778998679279848,0.6011152315332405,0.4178721244031086,0.9479619580506118,plate,8,e1a__seed20260810
WAY_B-1_P11,38,0.9906388044938894,0.9910479815930388,0.394627124695239,0.2829676248285104,0.9801667130279929,plate,9,e1a__seed20260810
WAY_B-1_P9,35,0.9920453361207928,0.9932762604514674,0.3618338545123869,0.2561531925115186,0.9831188594980588,plate,9,e1a__seed20260810
WAY_B-2_P1,39,0.993937341861362,0.9946944340970636,0.3068959905638174,0.2102070329819955,0.9872120282838608,plate,9,e1a__seed20260810
WAY_B-2_P10,36,0.9937193431844054,0.9943751170511668,0.3200966750049319,0.2210091516134887,0.986835855291161,plate,9,e1a__seed20260810
WAY_B-2_P14,38,0.9952655763246132,0.9952483767036696,0.2800641048381231,0.1950580833796455,0.9898261627158188,plate,9,e1a__seed20260810
WAY_BP22,38,0.9931678687014928,0.9931748515288036,0.3158836823990417,0.2203328393937713,0.9854841842851272,plate,9,e1a__seed20260810
WAY_CP13,32,0.9859939954181444,0.9886116094305076,0.4542297909757432,0.3189853059108321,0.968038248960227,plate,9,e1a__seed20260810
WAY_CP14,32,0.9755797548272432,0.9751694397317252,0.6801678688171244,0.5127242626304597,0.9438535628723078,plate,9,e1a__seed20260810
WAY_CP26,69,0.9895279851398372,0.9910653961859716,0.3941462405372654,0.2775453686971563,0.9776224976631472,plate,9,e1a__seed20260810
WAY_CP48,69,0.989811113077561,0.99434298885019,0.347851345899629,0.2303008584530408,0.9767137764428708,plate,9,e1a__seed20260810
WAY_CP51,35,0.994155309804555,0.994939180222985,0.2993692572491657,0.2046859194636003,0.9877214627282402,plate,9,e1a__seed20260810
WAY_CP8,34,0.9844608218396576,0.9893991314268162,0.4511074208616143,0.3140735922744013,0.966752348851768,plate,9,e1a__seed20260810
WAY_B-1_P3,39,0.9936747371865916,0.9938567253023723,0.3322287957152222,0.2248533024803031,0.9866908425202696,plate,10,e1a__seed20260810
WAY_B-2_P13,35,0.994676092087222,0.9947241939179412,0.2959267335831033,0.2076030654503725,0.988727562168985,plate,10,e1a__seed20260810
WAY_B-2_P15,38,0.9948360942548192,0.9949471301173944,0.2961145964385066,0.2060130347893133,0.988708401593927,plate,10,e1a__seed20260810
WAY_B-2_P6,39,0.9924377616079988,0.9926621206991568,0.3570213694466746,0.2422353124430172,0.9837961891967288,plate,10,e1a__seed20260810
WAY_B-2_P8,36,0.9945798179077232,0.9952308993920224,0.2986704249059396,0.1977903413791321,0.988464246394704,plate,10,e1a__seed20260810
WAY_BP24,38,0.989209348077134,0.9899533834791756,0.4071102506825297,0.2894586505032797,0.9766906009982516,plate,10,e1a__seed20260810
